file,noun,dialogue,summary
train.csv,이곳의,"#Person1#: 지미, 여긴 왜 이렇게 보안 검사를 해? 혹시 위험한 곳이라도 되는 거야?
#Person2#: 아, 전혀 아니야. 그냥 만일을 대비하는 거야. 걱정할 필요 없어. 중국에서도 이렇게 안 해?
#Person1#: 잘 모르겠어. 비슷할 수도 있지. 사실 여기가 내가 처음 온 바야.
#Person2#: 아, 그럼 내가 너랑 같이 와서 영광이네. 이제 네가 왜 이렇게 바에 대해 궁금해했는지 알겠다. 이곳 마음에 들어?
#Person1#: 물론이지. 여기 정말 좋아! 특히 장식이 정말 세련됐어.
#Person2#: 맞아. 그리고 이곳의 진짜 매력은 훌륭한 음료들이지. 티켓 좀 줄래?
#Person1#: 여기 있어. 근데 왜? 우리 이미 안에 들어왔잖아.
#Person2#: 음, 티켓으로 무료 음료를 받을 수 있어. 뭐 마시고 싶어? 오렌지 주스?
#Person1#: 응, 오렌지 주스 괜찮아. 그런데 어떻게 가져올 거야? 카운터 주변이 너무 붐벼서 움직이기도 힘들어 보여.
#Person2#: 내가 어떻게 하는지 보여줄게. 바텐더들이 누구 차례인지 알아. 그리고 손가락을 튕겨서 바텐더의 주의를 끌 수도 있어.
#Person1#: 멋진데. 고마워.",#Person1#은 처음으로 바를 방문했습니다. #Person1#은 바의 세련된 장식을 매우 좋아합니다. 지미는 무료 음료를 받기 위해 #Person1#에게 티켓을 요청합니다.
train.csv,이곳의,"#Person1#: 여러분, 안녕하세요. Unity Company와 Pineapple Computer Company 간의 소통이 늘어나면서 우리는 견고한 협력을 구축하게 되었습니다. 오늘 이 자리에 참석해 주신 여러분께 진심으로 감사드리며, 특히 Mr. Simpson을 모시게 되어 매우 기쁘고 영광스럽습니다. Mr. Simpson은 성공적인 경력을 가지고 계신 잘 알려진 분이십니다. 그래서 먼저, 저희의 저명한 손님인 Mr. Simpson에게 따뜻한 환영과 진심 어린 인사를 드립니다. 이제 Mr. Simpson의 연설을 들어보겠습니다. 
#Person2#: 환대해 주셔서 감사합니다. 이곳의 여행은 정말 의미가 있었고, 가까운 미래에 우리의 협력이 더 깊고 안정적으로 발전할 것이라 믿습니다. 소통을 통해 우리는 서로를 더 잘 알 수 있게 될 것입니다. 배려해 주셔서 정말 감사합니다. 
#Person1#: 네, 저도 우리의 협력이 계속해서 이어지길 바랍니다. 다시 한 번 감사드립니다.","#Person1#은 Mr. Simpson에게 환영 인사를 전하며 연설을 요청하고, Mr. Simpson은 두 회사 간의 장기적인 협력에 대한 기대를 표명합니다."
train.csv,이곳의,"#Person1#: 오늘 날씨 어때요?
#Person2#: 아주 춥고 비가 와요.
#Person1#: 이곳의 겨울은 매년 이런가요?
#Person2#: 거의 그래요. 하지만 작년엔 조금 더 추웠어요.
#Person1#: 왜 여기 사람들이 두꺼운 옷을 입는지 이제 알겠네요.
#Person2#: 당신 나라의 겨울 날씨는 어떤가요?
#Person1#: 우리 고향은 당신과 달라요. 일 년 내내 따뜻하고 더운 편이에요.
#Person2#: 그러면 당신은 정말 운이 좋네요.
#Person1#: 그래도 제 나라 사람들 중 일부는 당신 나라의 날씨를 원해요.","#Person2#의 나라의 겨울은 춥지만, #Person1#의 나라는 일 년 내내 따뜻하다."
train.csv,이디어,"#Person1#: 어떤 음악 듣는 거 좋아해?
#Person2#: 나는 빠른 비트에 신나는, 댄스 음악 같은 거 좋아해. 거의 매주 디스코 가거든. 가끔 너무 시끄럽긴 하지만. 너는 클래식 음악 좋아하지?
#Person1#: 응, 맞아. 난 그게 정말 편안하더라. 힘든 하루 끝나고 저녁에 모차르트나 바흐 같은 거 자주 들어.
#Person2#: 솔직히 말하자면, 나도 클래식 음악 몇 곡은 좋아해. 현대 댄스 음악보다 확실히 더 세련됐지.
#Person1#: 클래식 음악은 뇌에 좋다고 하잖아. 연구에 따르면 뇌를 더 활성화시켜 준대. 공부할 때 클래식 음악 듣는 학생이 더 잘한대.
#Person2#: 진짜? 나도 클래식 음악 자주 들어야겠네. 클래식 음악 듣는 게 스트레스 해소에 도움이 된다고 들었어.
#Person1#: 맞아. 그래서 저녁에 많이 들어. 주로 요리하거나 집안일 할 때 배경 음악으로 틀어놓거든.
#Person2#: 나도 클래식 음악 CD 몇 장 있는데. 너 따라 뇌 능력 좀 키워봐야겠다.
#Person1#: 인터넷에서 녹음된 거 많으니까. 샘플 들어보고 마음에 들면 싸게 살 수 있어.
#Person2#: 그거 좋은 아이디어네. 너도 다른 음악으로 그렇게 해봐. 좋아할 만한 거 찾을 수도 있어. 클래식 음악이 똑똑하게 만들 수도 있지만, 댄스 음악은 더 활기차고 행복하게 만들 수도 있어.
#Person1#: 맞아. 신나는 음악 듣는 사람이 활기찬 사람이란 명백한 증거가 많잖아. 음악이 사람의 기분과 성격에 영향을 줄 수 있어.","#Person2#는 댄스 음악을 좋아하고 #Person1#은 클래식 음악을 선호한다. #Person1#은 #Person2#에게 클래식 음악을 더 많이 들으면 뇌가 활성화되고 스트레스가 줄어든다고 제안한다. #Person2#는 클래식 음악이 자신을 더 똑똑하게 만들 수 있지만, 댄스 음악은 더 활기차고 행복하게 만들 수도 있다고 말한다."
train.csv,이디어,"#Person1#: 요즘 주식 어때요, Jim?
#Person2#: 괜찮아요. 지난 2년 동안 많이 잃었는데, 올해는 그래도 꽤 괜찮아요.
#Person1#: 맞아요, 저도 인터넷 투자로 손해 봤어요.
#Person2#: 결국 회사에 투자해야 한다는 걸 배웠죠. 아이디어보다 안정적인 쪽으로요.
#Person1#: 저도 전략 바꿨어요. 이제는 좋은 회사에 투자해요.
#Person2#: 저도 그래요. Ted에 대해서 들었어요?
#Person1#: 아니요. 무슨 일이에요?
#Person2#: 자녀 대학 등록금으로 투자하다가 다 날렸대요.
#Person1#: 아, 그 부인이 정말 싫어할 것 같네요.","#Person1#과 #Person2#는 주식 투자와 관련된 경험을 공유하며, Ted가 자녀의 대학 등록금을 투자하다가 잃은 일에 대해 논의하고 있습니다."
train.csv,이디어,"#Person1#: 별로 행복해 보이지 않네. 무슨 문제 있어?
#Person2#: 영어 과제 작문을 길게 써야 하는데 아이디어가 도무지 떠오르질 않아서, 내일까지 제출해야 해.
#Person1#: 그렇게 어렵지 않을 거야. 지난주에 보여준 사진들 기억나?
#Person2#: 물론 기억하지.
#Person1#: 낙타 타고 온 여행에 대해 써보는 게 어때?
#Person2#: 좋은 생각인 것 같아. 북아프리카 방문도 같이 쓸 수 있겠네.
#Person1#: 너 기분 좋아졌으니 나 이제 가볼게. 나도 작문 마쳐야 하거든.
#Person2#: 도와줘서 고마워. 이제 훨씬 마음이 편해졌고, 정리 시작하면 그렇게 어렵진 않을 거야.","#Person2#는 영어 과제 작문에 대한 아이디어가 떠오르지 않아 고민하고 있다. #Person1#은 #Person2#에게 낙타 타기에 관한 여행 경험을 소재로 작문할 것을 제안하고, #Person2#는 그 조언에 감사해한다."
train.csv,그분의,"#Person1#: 이 책 빌릴 수 있을까요? Dr. Smith의 역사 수업 과제 때문에 필요하거든요. 
#Person2#: 죄송하지만, 그 책은 Dr. Smith가 예약해 놓아서 그분의 서면 허가 없이는 빌릴 수 없어요.",#Person2#는 #Person1#에게 Dr. Smith가 예약해 놓았기 때문에 책을 대출할 수 없다고 설명합니다.
train.csv,그분의,"#Person1#: Matthew, 세계 각국의 바디 랭귀지에 대해 잘 알아?
#Person2#: 물론이지, 직장 때문에 여기저기 여행하면서 좀 배웠어. 왜?
#Person1#: 아, 오늘 일본에서 온 여성과 회의를 했는데, 그분이 계속 인사로 고개를 숙이시더라구! 어떻게 해야 할지 모르겠더라구!
#Person2#: 너도 같이 고개를 숙였어?
#Person1#: 아니, 나는 악수를 하려고 했는데, 그분의 손이 너무 힘이 없어서 약간 기분이 상했어.
#Person2#: 음, 일본에서는 보통 서로 인사할 때 고개를 숙여. 너의 강한 악수가 그분에게는 실례가 되었을 수도 있어.
#Person1#: 그런데 여기는 미국이잖아! 미국에서는 강한 악수가 자신감과 존중을 상징하는 걸 모르셨을까?
#Person2#: 일본에서는 조금 달라. 어떤 나라에서는 눈을 마주치는 게 실례라고 여겨질 수도 있어.
#Person1#: 그래서 그분이 회의 중에 날 쳐다보지 않은 걸까?
#Person2#: 그럴 가능성이 높아, 맞아.
#Person1#: 회의가 별로 좋지 않았어. 다른 나라 사람과 회의하기 전에 문화 간 커뮤니케이션을 좀 읽어야 할 것 같아.
#Person2#: 좋은 생각이야. 다른 문화를 잘 모르면 작은 것에도 누군가가 실례를 느낄 수 있어.
#Person1#: 맞아, 이 점에서는 우리 둘 다 의견이 같아 참 좋다.","#Person1#은 Matthew에게 일본 출신 여성과의 회의에서 상대가 계속 고개를 숙이는 모습을 보고 혼란스러웠던 경험을 이야기합니다. Matthew는 일본에서는 인사할 때 고개를 숙이는 것이 일반적이며, 눈을 마주치는 것을 피한다고 설명합니다. #Person1#은 다른 나라 사람과 회의하기 전에 문화 간 커뮤니케이션에 대해 공부할 필요성을 느낀다고 말합니다."
train.csv,그분의,"#Person1#: 혹시 Dr. Miller의 수업을 들어본 적 있어요?
#Person2#: 네, 들었어요. Dr. Miller 수업 듣고 싶으세요?
#Person1#: 네, 하지만 그분 수업은 처음이에요.
#Person2#: 그분은 정말 재미있고 도전적인 스타일이에요. 그런 수업 좋아하세요?
#Person1#: 네, 그게 필요해요.
#Person2#: 그분은 좋은 점수를 받기 위해 배워야 할 부분을 명확하게 알려주셔요. 열심히 공부할 준비 되셨나요?
#Person1#: 네, 아마도요.
#Person2#: 저는 그분의 이해심 많고 친근한 모습이 좋았어요. 그런 선생님 좋으세요?
#Person1#: 네, 전에 그런 선생님이 계셨어요.
#Person2#: 그분이 20년 경력의 교수라는 거 아셨나요?
#Person1#: 아니요, 몰랐어요. 하지만 그게 좋을 수도 있겠네요.
#Person2#: 음, 전체적으로 한번 생각해보고 본인에게 가장 좋은 선택 하세요. 행운을 빌어요!","#Person1#은 #Person2#에게 Dr. Miller에 대해 묻습니다. #Person2#는 Dr. Miller가 재미있고, 도전적이며, 이해심 많고 친근하며, 경력이 많다고 설명합니다."
train.csv,그 집,"#Person1#: 여보세요? 저 존 스미스입니다. Mr. White 좀 부탁드립니다.
#Person2#: 네, Mr. White입니다.
#Person1#: 안녕하세요. 집을 팔고 계신다면서요, 맞나요?
#Person2#: 네, 맞습니다.
#Person1#: 그 집에 대해 더 알고 싶어요.
#Person2#: 오늘 오후 3시에 제 사무실로 오실 수 있나요?
#Person1#: 네, 갈 수 있습니다.
#Person2#: 전화 주셔서 감사합니다. 안녕히 가세요.
#Person1#: 네, 안녕히 계세요.",존 스미스는 집을 매매 관련 정보를 얻기 위해 Mr. White의 사무실에 방문할 예정입니다.
train.csv,그 집,"#Person1#: 새 집에 대해 얘기해줘. 이전 집이랑 뭐가 달라졌어?
#Person2#: 우선 훨씬 더 커졌어. 방 개수는 같은데, 각 방이 더 넓어졌어. 그리고 정원도 더 커서 우리 강아지가 엄청 좋아해!
#Person1#: 그럼, 침실 세 개 있는 단독주택인 거야?
#Person2#: 응, 맞아. 한 방은 아내랑 나를 위한 방이고, 다른 방은 딸 방이야. 세 번째 방은 아내가 손님 방으로 만들고 싶어 하는데, 나는 서재로 만들고 싶어. 우리 딸도 서재로 만들고 싶어 해서 그렇게 될 것 같아.
#Person1#: 부엌은 어때? 너랑 아내가 요리 좋아하는 거 알잖아.
#Person2#: 그게 그 집을 고른 가장 큰 이유 중 하나야. 부엌과 식당이 함께 있는데 정말 넓어.
#Person1#: 방들 밝고 좋지?
#Person2#: 맞아. 우리한테 정말 중요한 부분이야. 자연 채광이 충분한 집에서 살고 싶거든. 각 방에 큰 창문이 있어.
#Person1#: 발코니도 있어?
#Person2#: 아쉬운 건 발코니가 없다는 거야. 발코니 있는 집을 원했는데 그걸 제외하고는 완벽해. 지역도 좋고 이웃들도 친절해 보여.
#Person1#: 도시 가장자리에 살고 있지? 시끄럽지도 않고 교통도 많진 않을 것 같은데. 시내로 나가긴 쉬워?
#Person2#: 정말 조용한 동네야. 약간의 교통은 있지만 많지 않아. 시내로 가는 것도 어렵지 않은데, 길 잘못 들면 헤맬 수 있으니까 조심해야 해. 언제 한번 놀러 와!","#Person2#는 #Person1#에게 새 집이 침실 세 개, 주방, 식당이 있는 구조지만 이전보다 훨씬 더 크다고 설명합니다. #Person2#는 발코니는 없으며, 도시 가장자리에 위치해 있다고 언급합니다."
train.csv,그 집,"#Person1#: 도로 끝에 있는 빨간 집에 사세요?
#Person2#: 네, 그 집에 부모님과 여동생이랑 같이 살아요. 그리고 고양이랑 강아지도 키워요.
#Person1#: 강아지 산책은 매일 하세요?
#Person2#: 아니요, 아빠랑 같이 해요. 아빠는 월요일, 화요일, 일요일에 강아지를 산책시키고, 저는 수요일, 목요일, 금요일에 산책시켜요.
#Person1#: 토요일에는 누가 산책을 나가요?
#Person2#: 토요일에는 가족 모두 공원에 가는데, 그때 강아지도 데리고 가요.
#Person1#: 집안일은 도와드리나요?
#Person2#: 엄마랑 여동생이 집안일이랑 요리를 하고, 저는 제 방 청소를 해요.","#Person2#는 #Person1#에게 가족과 함께 살며 고양이와 강아지를 키운다고 말합니다. 또한, 집안일 분담에 대해 이야기합니다."
train.csv,그 점,"#Person1#: 홈스테이 가정은 어떻게 선정되나요?
#Person2#: 저희는 국제 학생들을 초대하기 전에 가정이 충족해야 할 특별한 요구 사항이 있습니다. 학교에서 적당한 거리에 살고, 학생이 사용할 공간이 충분하며, 깨끗하고 안전하며 편안한 지역에 거주해야 해요. 그리고 국제 학생들을 환영하는 가정과 함께 일합니다. 최대한 학생에게 잘 맞는 가정을 찾아 연결하려고 노력하고 있어요.
#Person1#: 홈스테이 가정과 살게 되면 어떤 걸 기대할 수 있을까요?
#Person2#: 그 가정은 여러분을 손님으로 대할 것이고, 여러분은 가정의 규칙에 따라야 해요. 모든 가정은 개인 또는 공유 방과 식사를 제공합니다. 대부분의 경우 학생들은 욕실을 공유해야 할 거예요. 가정과 함께 사는 건 언어를 배우는 가장 재미있고 효과적인 방법 중 하나라는 경험이 있어요. 홈스테이 가정은 익숙한 것과 다른 관습과 습관이 있을 수 있으니 그 점을 명심하세요. 식사는 가정에서 준비합니다. 모든 홈스테이 가정은 학교까지 30분 이내의 거리에 있습니다. 도시가 작을수록 학교에 도착하는 시간이 적게 걸려요.","#Person1#은 #Person2#에게 홈스테이 가정이 어떻게 선정되는지 묻습니다. #Person2#는 가정이 학생을 손님으로 대하고 학생이 가정의 규칙을 따라야 한다고 설명합니다. 또한, 가정과 함께 생활하는 것이 언어를 배우는 재미있고 효과적인 방법이라고 이야기합니다."
train.csv,그 점,"#Person1#: 이 문제는 이미 천 번은 논의한 것 같아. 데이터는 변하지 않아! 봐봐, 우리 엄청난 연구를 했고, 실험도 세웠고, 문헌도 읽었어. 그리고 내 이론을 지지하는 확실한 증거가 있어!
#Person2#: 하지만, Horowitz, 그 점은 다르게 봐야 해. 네 최근 연구에서도 조사 접근 방식에 결함이 있었잖아! 너도 알다시피 데이터 수집 방식이 체계적이지 않았고, 오차 범위가 커. 그런 데이터를 기반으로 확실한 결론을 내리는 건 잘못된 거야.
#Person1#: 그건 말도 안 돼!
#Person2#: 넌 세계 최고의 미스터리를 혼자 해결하려고 하면서도 네가 틀렸다는 사실을 모르는군!
#Person1#: 난 틀리지 않았어! 닭이 먼저였어!
#Person2#: 아니야! 알이 먼저였어!","Horowitz는 자신의 이론을 지지하는 확실한 증거가 있다고 주장하지만, #Person2#는 그의 연구 방법에 결함이 있어 동의할 수 없다고 합니다. Horowitz는 닭이 먼저였다고 믿고, #Person2#는 알이 먼저였다고 주장합니다."
train.csv,그 점,"#Person1#: 안녕하세요. 어떤 도움을 드릴까요?
#Person2#: 안녕하세요, 저는 고정자산 대출에 대해 상담하러 왔습니다.
#Person1#: 네, 물론입니다. 혹시 저희와 기본 계좌가 있으신가요?
#Person2#: 네, 기본 계좌도 있고 대출 증명서도 있습니다.
#Person1#: 아, 그럼 잘됐네요. 저희는 신용 등급과 상환 능력을 기준으로 최종 결정을 내리게 됩니다.
#Person2#: 음, 신용 등급은 문제 없습니다. 그 점은 확실히 말씀드릴 수 있어요.","#Person2#는 고정자산 대출을 상담하기 위해 방문했습니다. #Person1#은 #Person2#의 계좌 보유 여부와 대출 증명서를 확인한 뒤, 신용 등급과 상환 능력을 기준으로 최종 결정을 내린다고 설명합니다."
train.csv,그다음,"#Person1#: 저기, 온라인 카탈로그를 꽤 오래 사용하고 계신데, 뭐 도와드릴 거 없나요?
#Person2#: 음, 제가 1930년대와 1940년대 할리우드에 관한 논문을 써야 해서 정말 힘들어요. 책이 수백 권이나 되고 어디서부터 시작해야 할지 모르겠어요.
#Person1#: 주제가 꽤 넓어 보여요. 그 시대의 스튜디오 역사로 좁혀보는 건 어때요?
#Person2#: 그런 생각도 했었는데, '영화 스튜디오'라고 입력하니까 30권 넘게 나왔어요.
#Person1#: 더 구체적으로 하려면 원하는 연도를 지정해 보는 건 어떠세요? '1930년대', '1940년대', 아니면 '황금기'를 추가해 보세요.
#Person2#: '황금기'라는 게 좋은 생각이네요. 한번 입력해볼게요. 오, 이거 봐요, 이번엔 6권만 나왔네요. 훨씬 낫네요.
#Person1#: 그리고 또 한 가지 생각해볼 게 있어요. 잡지나 신문 기사를 찾아봤나요?
#Person2#: 아니요, 책만 찾고 있었어요.
#Person1#: 그러면, 잡지 기사들은 Reader's Guide to Periodical Literature에서 찾아볼 수 있어요.
#Person2#: 알겠어요. 일단 이 책들로 시작해보고 그다음에 잡지로 넘어갈게요.
#Person1#: 도움이 필요하면, 제가 참고 데스크에 있을게요.
#Person2#: 좋네요, 정말 감사합니다.",#Person2#는 30년대와 40년대 할리우드에 관한 책을 찾는 데 어려움을 겪고 있습니다. #Person1#은 주제를 특정 연도로 좁히라고 조언합니다. 또한 #Person1#은 #Person2#에게 잡지 기사를 검색해 보라고 제안합니다.
train.csv,그다음,"#Person1#: 저는 이 지점의 매니저, Paul Adams입니다. 만나서 반가워요. 
#Person2#: 저는 Katie Thomas예요. 만나서 반가워요. 
#Person1#: 임시 사무직을 찾고 있다고 하셨나요? 
#Person2#: 네, 맞아요. 
#Person1#: Katie, 나이가 어떻게 되시죠? 
#Person2#: 열여덟 살이에요. 
#Person1#: 꽤 젊으시네요. 어떤 경험이 있으신가요? 
#Person2#: 음, 사실 저는 막 학교를 졸업했어요. 대학에 가기 전에 잠시 일하려고 해요. 
#Person1#: Katie, 저희가 도와드리기 어려울 것 같아요. 저희 고객들은 특히 새로운 사무 기술에 대해 매우 까다롭거든요. 
#Person2#: 아, 그건 괜찮아요. 학교에서 사무 기술 관련 수업을 들었거든요. 
#Person1#: 그동안 무엇을 배우셨는지 말씀해 주실래요? 
#Person2#: 처음에는 타자 기술을 배웠고, 그다음에는 워드 프로세싱을 배웠어요. 
#Person1#: 좋네요. 기술적인 관점에서는 자격이 충분해 보이네요.",Paul Adams는 임시 사무직을 찾고 있는 Katie Thomas와의 인터뷰에서 그녀가 타자 기술과 워드 프로세싱을 배워 기술적으로 자격이 있다고 판단합니다.
train.csv,그다음,"#Person1#: 안녕 Martin, 오랜만이야. 프랑스로 공부하러 갔다면서, 어땠어?
#Person2#: 거기 1년 있었고, 그 후로 유럽을 여행하느라 1년 쉬었어.
#Person1#: 어디 갔었어?
#Person2#: 처음엔 스위스에 갔다가 그다음에 독일, 오스트리아 갔어. 이탈리아에서 여행을 끝내려고 했는데 잘 안 됐어.
#Person1#: 아쉽네. 돌아오니 좋아?
#Person2#: 당연하지. 하지만 다시 프랑스로 돌아가서 학위를 마쳐야 돼. 4년짜리 프로그램이거든.
#Person1#: 그래서 가족 만나러 베이징에 잠깐 돌아온 거구나?
#Person2#: 맞아, 여기 2달 더 있을 거야.
#Person1#: 계획 있어?
#Person2#: 7월에 우리 엄마가 70세 생신이셔서 특별한 걸 할 예정이야. 다음 달엔 해안가로 차 타고 갈 거고, 9월 1일 전에 프랑스로 돌아갈 거야.
#Person1#: 좋은데? 내 일정에도 좀 끼워줄 수 있어?
#Person2#: 하하, 친구한테는 언제든 시간 내지, 오늘 밤 어때?
#Person1#: 좋아.","Martin은 #Person1#에게 유럽에서의 경험을 이야기합니다. Martin은 가족을 만나기 위해 베이징에 돌아왔으며, 학위를 마치기 위해 다시 프랑스로 돌아갈 예정입니다. #Person1#과 Martin은 오늘 밤 만나기로 합니다."
train.csv,이후에,"#Person1#: 병원에 다녀온 거 어땠어?
#Person2#: 괜찮았어. 의사 선생님이 대체로 건강하다고 하셨어. 근데 가끔 잠을 못 잔다고 했더니 수면제를 권하시더라.
#Person1#: 그래서 먹었어?
#Person2#: 아니, 그게 건강에 나쁠까 봐 겁나.
#Person1#: 그럼 어떻게 할 거야?
#Person2#: 심리상담을 받아보려고. 혹시 불안감이 많아서 못 자는 걸지도 몰라. 누군가에게 얘기하는 게 도움이 될 수도 있고.
#Person1#: 나도 예전에 잠이 안 와서 몇 가지 해봤는데 도움됐어. 아침에 밖에서 운동하면 하루 종일 마음이 편해지더라고. 그리고 저녁 8시 이후에 핸드폰이나 컴퓨터를 안 쓰니까 10시에 쉽게 잠들 수 있었어.
#Person2#: 좋은 조언이네. 심리상담 받기 전에 먼저 해봐야겠다.
#Person1#: 그래, 한번 시도해봐.",#Person2#는 가끔 잠을 잘 못 자서 심리상담을 받을 예정입니다. #Person1#이 #Person2#가 시도해볼 만한 좋은 제안들을 합니다.
train.csv,이후에,"#Person1#: 이 아파트 어떻게 생각해? 
#Person2#: 그렇게 좋지는 않은 것 같아. 침실이 우리한테는 좀 작아. 
#Person1#: 작다고? 우리 필요에는 충분할 것 같은데. 
#Person2#: 그런데 밤 10시 이후에는 온수가 안 나온대. 겨울에는 자기 전에 따뜻한 샤워하는 게 좋잖아. 
#Person1#: 그건 그렇지, 하지만 거실이 정말 멋지잖아. 크고 햇빛도 잘 들어와. 
#Person2#: 맞아, 그리고 부엌도 좋아. 새롭고 잘 갖춰져 있어. 
#Person1#: 발코니가 엄청난 공원 뷰를 갖고 있더라고. 
#Person2#: 네 말이 맞아. 그 뷰는 정말 멋져. 하지만 침실이 너무 작아서 우리 물건들을 다 넣기엔 힘들 거야. 
#Person1#: 좋은 가구로 바꾸면 어때? 더 활용도 높은 걸로. 
#Person2#: 그 생각은 못 해봤네.","#Person2#는 아파트가 그다지 좋지 않다고 생각하고, 특히 작은 침실과 제한된 온수 사용 문제를 우려하고 있습니다. 반면, #Person1#은 새로운 가구를 들여놓으면 충분히 사용할 수 있을 것으로 생각하고 있습니다."
train.csv,이후에,"#Person1#: 집 구하는 거 어떻게 돼가고 있어?
#Person2#: 잘 안 돼. 내가 원하는 가격대에 맞는 걸 아직 못 찾았어.
#Person1#: 얼마 정도 쓸 계획인데?
#Person2#: 한 달에 300파운드 정도밖에 못 써.
#Person1#: 그 정도면 셰어하는 아파트에서 방 하나 이상은 얻기 힘들 거야.
#Person2#: 진짜? 방 하나 때문에 그렇게 많은 돈을 내야 한다니.
#Person1#: 음, 런던에 살려면 그만큼의 가격을 지불해야 돼!
#Person2#: 룸메이트 필요로 하는 사람 없어? 
#Person1#: 직장에서 알아봐 줄게. 흡연자나 비흡연자 선호사항 있어?
#Person2#: 비흡연자면 좋겠지만, 구할 수 있는 걸로 해야지 뭐.
#Person1#: 계약은 얼마나 오래 하고 싶어?
#Person2#: 1년 정도는 계약할 수 있어. 그 이후에는 어떻게 될지 몰라.
#Person1#: 가구가 있는 집이야, 없는 집이야?
#Person2#: 가구가 없어서 가구가 있는 집이면 좋겠어.
#Person1#: 월세 외에 관리비도 더 내야 하는 것 알지?
#Person2#: 아니, 월세에 포함된다고 생각했어.
#Person1#: 보통 포함되지 않아서 한 달에 100파운드 정도 더 생각해야 해.
#Person2#: 그럼 내가 감당할 수 없을 것 같아.
#Person1#: 걱정 마. 청소나 아이 돌보기를 약속하면 할인을 해주는 사람도 있어.
#Person2#: 좋은 생각이야. 그런 방법을 좀 찾아봐야겠어.","#Person2#는 #Person1#에게 런던에서 월세로 300파운드 정도밖에 감당할 수 없다고 말합니다. #Person1#은 #Person2#에게 룸메이트를 찾는 데 도움을 줄 것입니다. 그들은 계약 기간, 가구 유무, 관리비, 할인 등에 대해 이야기합니다."
train.csv,저 길,"#Person1#: 왜 역까지 걸어가야 해? 그리고 어디에 있는 거야?
#Person2#: 저 길 바로 아래야... 아마도.
#Person1#: 저길 봐! 경찰관이 있어! 길 좀 물어봐.
#Person2#: 알았어. 가서 물어볼게.
#Person1#: (잠시 멈춤) 그래서, 뭐래?
#Person2#: 이 길을 쭉 가서 첫 번째 왼쪽 길로 돌아야 해. 그러고 나서 강이 나올 때까지 걸어가면 돼.
#Person1#: 강?
#Person2#: 그래. 저쪽에 강이 있고 다리가 있어. 그 다리를 건너면 길을 알려주는 표지판을 볼 수 있을 거야.
#Person1#: 근데 얼마나 멀어? 거기까지 걷는 데 얼마나 걸려?
#Person2#: 빨리 걸으면 한 15분 정도?
#Person1#: 15분이라니! 기차에 늦겠는데. 그리고 이 무거운 가방 가지고! 택시 타야 할 것 같아.
#Person2#: 이 시간에 택시는 안 돼. 교통 상황이 별로야. 걸어가도 금방 도착할 거야.
#Person1#: 나 이 가방 더는 못 들어.
#Person2#: 알았어. 그럼 내가 들게.
#Person1#: 웃기지 마. 네가 두 가방을 동시에 들 수는 없어.
#Person2#: 할 수 있어. 가방 그렇게 무거운 거 아닌데... 음!
#Person1#: 봤지! 생각보다 무겁잖아!
#Person2#: 다시 생각해보니 택시가 나쁜 생각은 아닌 것 같아.
#Person1#: 무슨 말이야? 택시가 안 나쁜 생각이라니?
#Person2#: 택시! 택시!","#Person1#과 #Person2#는 역으로 가고 있다. #Person2#가 경찰관에게 길을 묻고 나서 #Person1#은 택시를 타자고 제안한다. #Person2#는 걸어서 빨리 갈 수 있다고 생각했지만, 가방이 무겁다는 것을 깨닫고는 생각을 바꾼다."
train.csv,저 길,"#Person1#: 아빠, 우리 어디 가요?
#Person2#: 먼저 시내에 가서 마실 것 좀 사고, 그 다음에는 대학교 박물관에 갈 거야.
#Person1#: 어디서 마실 거 사요?
#Person2#: 길 모퉁이에 커피숍이 있어. 저 길 끝에 큰 건물 보여?
#Person1#: 네, 보여요.
#Person2#: 저게 은행이야. 커피숍은 은행 맞은편에 있어.
#Person1#: 좋아요, 저는 핫초코 마실래요.
#Person2#: Samantha, 멈춰. 신호등이 초록불로 바뀔 때까지 기다려. 길 건널 때 항상 주변을 잘 봐야 해.
#Person1#: 죄송해요. 박물관은 얼마나 멀어요?
#Person2#: 딱 3정거장 밖에 안 돼. 걸어서 갈 수 있어. 도착하면 너는 우리 자리 좀 잡아두고 난 음료수 사 올게.",#Person2#는 Samantha에게 커피숍의 위치를 알려주고 마실 것을 사러 갑니다. 이후 #Person2#는 Samantha에게 자리를 잡으라고 하고 음료수를 사 오겠다고 말합니다.
train.csv,저 길,"#Person1#: 도와드릴까요?
#Person2#: 제 딸이 실종됐어요. 어디 있는지 모르겠어요.
#Person1#: 아이가 어떻게 생겼나요?
#Person2#: 금발에 파란 눈이에요.
#Person1#: 아이는 무슨 옷을 입고 있었나요?
#Person2#: 노란 드레스에 빨간 운동화를 신고 있어요.
#Person1#: 마지막으로 언제 봤나요?
#Person2#: 방금 저 길 끝에서 봤어요. 어디 있는지 정말 모르겠어요.
#Person1#: 얼마나 시간이 지났나요?
#Person2#: 아, 한 15분 정도 지났어요.",#Person2#가 #Person1#에게 다가와 딸이 실종되었다고 알립니다. #Person1#은 아이의 외모와 마지막으로 본 위치를 묻습니다.
